Date,Group2
2023-03-09T07:00:00+01:00,192.0
2023-03-09T08:00:00+01:00,186.0
2023-03-09T09:00:00+01:00,221.0
2023-03-09T10:00:00+01:00,231.0
2023-03-09T11:00:00+01:00,230.0
2023-03-09T12:00:00+01:00,231.0
2023-03-09T13:00:00+01:00,229.0
2023-03-09T14:00:00+01:00,227.0
2023-03-09T15:00:00+01:00,231.0
2023-03-09T16:00:00+01:00,231.0
2023-03-09T17:00:00+01:00,227.0
2023-03-09T18:00:00+01:00,229.0
2023-03-09T19:00:00+01:00,229.0
2023-03-09T20:00:00+01:00,228.0
2023-03-09T21:00:00+01:00,231.0
2023-03-09T22:00:00+01:00,231.0
2023-03-09T23:00:00+01:00,232.0
2023-03-10T00:00:00+01:00,225.0
2023-03-10T01:00:00+01:00,9.0
2023-03-10T02:00:00+01:00,214.0
2023-03-10T03:00:00+01:00,201.0
2023-03-10T04:00:00+01:00,200.0
2023-03-10T05:00:00+01:00,197.0
2023-03-10T06:00:00+01:00,206.0
2023-03-10T07:00:00+01:00,219.0
2023-03-10T08:00:00+01:00,227.0
2023-03-10T09:00:00+01:00,231.0
2023-03-10T10:00:00+01:00,167.0
2023-03-10T11:00:00+01:00,206.0
2023-03-10T12:00:00+01:00,208.0
2023-03-10T13:00:00+01:00,212.0
2023-03-10T14:00:00+01:00,142.0
2023-03-10T15:00:00+01:00,58.0
2023-03-10T16:00:00+01:00,12.0
2023-03-10T17:00:00+01:00,0.0
2023-03-10T18:00:00+01:00,0.0
2023-03-10T19:00:00+01:00,7.0
2023-03-10T20:00:00+01:00,26.0
2023-03-10T21:00:00+01:00,57.0
2023-03-10T22:00:00+01:00,58.0
2023-03-10T23:00:00+01:00,85.0
2023-03-11T00:00:00+01:00,65.0
2023-03-11T01:00:00+01:00,126.0
2023-03-11T02:00:00+01:00,4.0
2023-03-11T03:00:00+01:00,0.0
2023-03-11T04:00:00+01:00,3.0
2023-03-11T05:00:00+01:00,99.0
2023-03-11T06:00:00+01:00,221.0
2023-03-11T07:00:00+01:00,225.0
2023-03-11T08:00:00+01:00,207.0
2023-03-11T09:00:00+01:00,203.0
2023-03-11T10:00:00+01:00,217.0
2023-03-11T11:00:00+01:00,202.0
2023-03-11T12:00:00+01:00,194.0
2023-03-11T13:00:00+01:00,203.0
2023-03-11T14:00:00+01:00,212.0
2023-03-11T15:00:00+01:00,211.0
2023-03-11T16:00:00+01:00,210.0
2023-03-11T17:00:00+01:00,208.0
2023-03-11T18:00:00+01:00,175.0
2023-03-11T19:00:00+01:00,197.0
2023-03-11T20:00:00+01:00,188.0
2023-03-11T21:00:00+01:00,183.0
2023-03-11T22:00:00+01:00,197.0
2023-03-11T23:00:00+01:00,198.0
2023-03-12T00:00:00+01:00,156.0
2023-03-12T01:00:00+01:00,214.0
2023-03-12T02:00:00+01:00,104.0
2023-03-12T03:00:00+01:00,104.0
2023-03-12T04:00:00+01:00,71.0
2023-03-12T05:00:00+01:00,56.0
2023-03-12T06:00:00+01:00,62.0
2023-03-12T07:00:00+01:00,58.0
2023-03-12T08:00:00+01:00,43.0
2023-03-12T09:00:00+01:00,41.0
2023-03-12T10:00:00+01:00,57.0
2023-03-12T11:00:00+01:00,65.0
2023-03-12T12:00:00+01:00,82.0
2023-03-12T13:00:00+01:00,138.0
2023-03-12T14:00:00+01:00,158.0
2023-03-12T15:00:00+01:00,194.0
2023-03-12T16:00:00+01:00,215.0
2023-03-12T17:00:00+01:00,214.0
2023-03-12T18:00:00+01:00,213.0
2023-03-12T19:00:00+01:00,213.0
2023-03-12T20:00:00+01:00,213.0
2023-03-12T21:00:00+01:00,214.0
2023-03-12T22:00:00+01:00,214.0
2023-03-12T23:00:00+01:00,213.0
2023-03-13T00:00:00+01:00,213.0
2023-03-13T02:00:00+01:00,214.0
2023-03-13T03:00:00+01:00,214.0
2023-03-13T04:00:00+01:00,210.0
2023-03-13T05:00:00+01:00,213.0
2023-03-13T06:00:00+01:00,214.0
2023-03-13T07:00:00+01:00,214.0
2023-03-13T08:00:00+01:00,212.0
2023-03-13T09:00:00+01:00,208.0
2023-03-13T10:00:00+01:00,206.0
2023-03-13T11:00:00+01:00,210.0
2023-03-13T12:00:00+01:00,212.0
2023-03-13T13:00:00+01:00,212.0
2023-03-13T14:00:00+01:00,217.0
2023-03-13T15:00:00+01:00,219.0
2023-03-13T16:00:00+01:00,220.0
2023-03-13T17:00:00+01:00,220.0
2023-03-13T18:00:00+01:00,220.0
2023-03-13T19:00:00+01:00,220.0
2023-03-13T20:00:00+01:00,220.0
2023-03-13T21:00:00+01:00,221.0
2023-03-13T22:00:00+01:00,220.0
2023-03-13T23:00:00+01:00,221.0
2023-03-14T00:00:00+01:00,219.0
2023-03-14T02:00:00+01:00,219.0
2023-03-14T03:00:00+01:00,220.0
2023-03-14T04:00:00+01:00,221.0
2023-03-14T05:00:00+01:00,221.0
2023-03-14T06:00:00+01:00,221.0
2023-03-14T07:00:00+01:00,216.0
2023-03-14T08:00:00+01:00,215.0
2023-03-14T09:00:00+01:00,216.0
2023-03-14T10:00:00+01:00,213.0
2023-03-14T11:00:00+01:00,209.0
2023-03-14T12:00:00+01:00,216.0
2023-03-14T13:00:00+01:00,215.0
2023-03-14T14:00:00+01:00,210.0
2023-03-14T15:00:00+01:00,210.0
2023-03-14T16:00:00+01:00,207.0
2023-03-14T17:00:00+01:00,183.0
2023-03-14T18:00:00+01:00,122.0
2023-03-14T19:00:00+01:00,112.0
2023-03-14T20:00:00+01:00,111.0
2023-03-14T21:00:00+01:00,105.0
2023-03-14T22:00:00+01:00,129.0
2023-03-14T23:00:00+01:00,102.0
2023-03-15T00:00:00+01:00,82.0
2023-03-15T02:00:00+01:00,19.0
2023-03-15T03:00:00+01:00,3.0
2023-03-15T04:00:00+01:00,0.0
2023-03-15T05:00:00+01:00,0.0
2023-03-15T06:00:00+01:00,0.0
2023-03-15T07:00:00+01:00,0.0
2023-03-15T08:00:00+01:00,0.0
2023-03-15T09:00:00+01:00,1.0
2023-03-15T10:00:00+01:00,12.0
2023-03-15T11:00:00+01:00,24.0
2023-03-15T12:00:00+01:00,30.0
2023-03-17T12:00:00+01:00,131.0
2023-03-17T13:00:00+01:00,179.0
2023-03-17T14:00:00+01:00,161.0
2023-03-17T15:00:00+01:00,176.0
2023-03-17T16:00:00+01:00,222.0
2023-03-17T17:00:00+01:00,226.0
2023-03-17T18:00:00+01:00,230.0
2023-03-17T19:00:00+01:00,229.0
2023-03-17T20:00:00+01:00,233.0
2023-03-17T21:00:00+01:00,232.0
2023-03-17T22:00:00+01:00,232.0
2023-03-17T23:00:00+01:00,232.0
2023-03-18T00:00:00+01:00,228.0
2023-03-18T02:00:00+01:00,234.0
2023-03-18T03:00:00+01:00,234.0
2023-03-18T04:00:00+01:00,232.0
2023-03-18T05:00:00+01:00,234.0
2023-03-18T06:00:00+01:00,232.0
2023-03-18T07:00:00+01:00,205.0
2023-03-18T08:00:00+01:00,122.0
2023-03-18T09:00:00+01:00,24.0
2023-03-18T10:00:00+01:00,0.0
2023-03-18T11:00:00+01:00,0.0
2023-03-18T12:00:00+01:00,0.0
2023-03-18T13:00:00+01:00,0.0
2023-03-18T14:00:00+01:00,8.0
2023-03-18T15:00:00+01:00,23.0
2023-03-18T16:00:00+01:00,25.0
2023-03-18T17:00:00+01:00,33.0
2023-03-18T18:00:00+01:00,47.0
2023-03-18T19:00:00+01:00,63.0
2023-03-18T20:00:00+01:00,65.0
2023-03-18T21:00:00+01:00,78.0
2023-03-18T22:00:00+01:00,96.0
2023-03-18T23:00:00+01:00,84.0
2023-03-19T00:00:00+01:00,118.0
2023-03-19T02:00:00+01:00,39.0
2023-03-19T03:00:00+01:00,41.0
2023-03-19T04:00:00+01:00,76.0
2023-03-19T05:00:00+01:00,60.0
2023-03-19T06:00:00+01:00,61.0
2023-03-19T07:00:00+01:00,73.0
2023-03-19T08:00:00+01:00,87.0
2023-03-19T09:00:00+01:00,42.0
2023-03-19T10:00:00+01:00,68.0
2023-03-19T11:00:00+01:00,42.0
2023-03-19T12:00:00+01:00,40.0
2023-03-19T13:00:00+01:00,41.0
2023-03-19T14:00:00+01:00,50.0
2023-03-19T15:00:00+01:00,40.0
2023-03-19T16:00:00+01:00,59.0
2023-03-19T17:00:00+01:00,89.0
2023-03-19T18:00:00+01:00,77.0
2023-03-19T19:00:00+01:00,61.0
2023-03-19T20:00:00+01:00,47.0
2023-03-19T21:00:00+01:00,33.0
2023-03-19T22:00:00+01:00,26.0
2023-03-19T23:00:00+01:00,15.0
2023-03-20T00:00:00+01:00,7.0
2023-03-20T02:00:00+01:00,1.0
2023-03-20T03:00:00+01:00,0.0
2023-03-20T04:00:00+01:00,3.0
2023-03-20T05:00:00+01:00,8.0
2023-03-20T06:00:00+01:00,10.0
2023-03-20T07:00:00+01:00,13.0
2023-03-20T08:00:00+01:00,18.0
2023-03-20T09:00:00+01:00,24.0
2023-03-20T10:00:00+01:00,28.0
2023-03-20T11:00:00+01:00,19.0
2023-03-20T12:00:00+01:00,28.0
2023-03-20T13:00:00+01:00,28.0
2023-03-20T14:00:00+01:00,36.0
2023-03-20T15:00:00+01:00,36.0
2023-03-20T16:00:00+01:00,44.0
2023-03-20T17:00:00+01:00,44.0
2023-03-20T18:00:00+01:00,37.0
2023-03-20T19:00:00+01:00,39.0
2023-03-20T20:00:00+01:00,43.0
2023-03-20T21:00:00+01:00,52.0
2023-03-20T22:00:00+01:00,46.0
2023-03-20T23:00:00+01:00,42.0
2023-03-21T00:00:00+01:00,49.0
2023-03-21T02:00:00+01:00,93.0
2023-03-21T03:00:00+01:00,120.0
2023-03-21T04:00:00+01:00,98.0
2023-03-21T05:00:00+01:00,90.0
2023-03-21T06:00:00+01:00,105.0
2023-03-21T07:00:00+01:00,139.0
2023-03-21T08:00:00+01:00,145.0
2023-03-21T09:00:00+01:00,137.0
2023-03-21T10:00:00+01:00,141.0
2023-03-21T11:00:00+01:00,109.0
2023-03-21T12:00:00+01:00,63.0
2023-03-21T13:00:00+01:00,54.0
2023-03-21T14:00:00+01:00,80.0
2023-03-21T15:00:00+01:00,84.0
2023-03-21T16:00:00+01:00,108.0
2023-03-21T17:00:00+01:00,108.0
2023-03-21T18:00:00+01:00,97.0
2023-03-21T19:00:00+01:00,83.0
2023-03-21T20:00:00+01:00,94.0
2023-03-21T21:00:00+01:00,109.0
2023-03-21T22:00:00+01:00,156.0
2023-03-21T23:00:00+01:00,172.0
2023-03-22T00:00:00+01:00,203.0
2023-03-22T02:00:00+01:00,230.0
2023-03-22T03:00:00+01:00,231.0
2023-03-22T04:00:00+01:00,229.0
2023-03-22T05:00:00+01:00,230.0
2023-03-22T06:00:00+01:00,230.0
2023-03-22T07:00:00+01:00,232.0
2023-03-22T08:00:00+01:00,231.0
2023-03-22T09:00:00+01:00,232.0
2023-03-22T10:00:00+01:00,227.0
2023-03-22T11:00:00+01:00,228.0
2023-03-22T12:00:00+01:00,224.0
2023-03-22T15:00:00+01:00,226.0
2023-03-22T16:00:00+01:00,230.0
2023-03-22T17:00:00+01:00,231.0
2023-03-22T18:00:00+01:00,229.0
2023-03-22T19:00:00+01:00,229.0
2023-03-22T20:00:00+01:00,229.0
2023-03-22T21:00:00+01:00,229.0
2023-03-22T22:00:00+01:00,229.0
2023-03-22T23:00:00+01:00,229.0
2023-03-23T00:00:00+01:00,229.0
2023-03-23T02:00:00+01:00,229.0
2023-03-23T03:00:00+01:00,230.0
2023-03-23T04:00:00+01:00,228.0
2023-03-23T05:00:00+01:00,227.0
2023-03-23T06:00:00+01:00,228.0
2023-03-23T07:00:00+01:00,230.0
2023-03-23T08:00:00+01:00,228.0
2023-03-23T09:00:00+01:00,229.0
2023-03-23T10:00:00+01:00,226.0
2023-03-23T11:00:00+01:00,229.0
2023-03-23T12:00:00+01:00,226.0
2023-03-23T13:00:00+01:00,225.0
2023-03-23T14:00:00+01:00,227.0
2023-03-23T15:00:00+01:00,233.0
2023-03-23T16:00:00+01:00,234.0
2023-03-23T17:00:00+01:00,230.0
2023-03-23T18:00:00+01:00,230.0
2023-03-23T19:00:00+01:00,228.0
2023-03-23T20:00:00+01:00,227.0
2023-03-23T21:00:00+01:00,230.0
2023-03-23T22:00:00+01:00,229.0
2023-03-23T23:00:00+01:00,185.0
2023-03-24T00:00:00+01:00,156.0
2023-03-24T02:00:00+01:00,178.0
2023-03-24T03:00:00+01:00,175.0
2023-03-24T04:00:00+01:00,195.0
2023-03-24T05:00:00+01:00,224.0
2023-03-24T06:00:00+01:00,223.0
2023-03-24T07:00:00+01:00,213.0
2023-03-24T08:00:00+01:00,215.0
2023-03-24T09:00:00+01:00,222.0
2023-03-24T10:00:00+01:00,217.0
2023-03-24T11:00:00+01:00,224.0
2023-03-24T12:00:00+01:00,226.0
2023-03-24T13:00:00+01:00,231.0
2023-03-24T14:00:00+01:00,233.0
2023-03-24T15:00:00+01:00,233.0
2023-03-24T16:00:00+01:00,233.0
2023-03-24T17:00:00+01:00,233.0
2023-03-24T18:00:00+01:00,234.0
2023-03-24T19:00:00+01:00,234.0
2023-03-24T20:00:00+01:00,231.0
2023-03-24T21:00:00+01:00,231.0
2023-03-24T22:00:00+01:00,231.0
2023-03-24T23:00:00+01:00,233.0
2023-03-25T00:00:00+01:00,233.0
2023-03-25T02:00:00+01:00,233.0
2023-03-25T03:00:00+01:00,232.0
2023-03-25T04:00:00+01:00,228.0
2023-03-25T05:00:00+01:00,229.0
2023-03-25T06:00:00+01:00,227.0
2023-03-25T07:00:00+01:00,221.0
2023-03-25T08:00:00+01:00,206.0
2023-03-25T09:00:00+01:00,186.0
2023-03-25T10:00:00+01:00,184.0
2023-03-25T11:00:00+01:00,187.0
2023-03-25T12:00:00+01:00,133.0
2023-03-25T13:00:00+01:00,73.0
2023-03-25T14:00:00+01:00,97.0
2023-03-25T15:00:00+01:00,150.0
2023-03-25T16:00:00+01:00,116.0
2023-03-25T17:00:00+01:00,120.0
2023-03-25T18:00:00+01:00,162.0
2023-03-25T19:00:00+01:00,205.0
2023-03-25T20:00:00+01:00,229.0
2023-03-25T21:00:00+01:00,194.0
2023-03-25T22:00:00+01:00,234.0
2023-03-25T23:00:00+01:00,232.0
2023-03-26T00:00:00+01:00,234.0
2023-03-26T03:00:00+02:00,227.0
2023-03-26T04:00:00+02:00,228.0
2023-03-26T05:00:00+02:00,227.0
2023-03-26T06:00:00+02:00,229.0
2023-03-26T07:00:00+02:00,223.0
2023-03-26T08:00:00+02:00,224.0
2023-03-26T09:00:00+02:00,231.0
2023-03-26T10:00:00+02:00,232.0
2023-03-26T11:00:00+02:00,232.0
2023-03-26T12:00:00+02:00,226.0
2023-03-26T13:00:00+02:00,199.0
2023-03-26T14:00:00+02:00,124.0
2023-03-26T15:00:00+02:00,116.0
2023-03-26T16:00:00+02:00,83.0
2023-03-26T17:00:00+02:00,138.0
2023-03-26T18:00:00+02:00,212.0
2023-03-26T19:00:00+02:00,180.0
2023-03-26T20:00:00+02:00,171.0
2023-03-26T21:00:00+02:00,146.0
2023-03-26T22:00:00+02:00,116.0
2023-03-26T23:00:00+02:00,72.0
2023-03-27T00:00:00+02:00,80.0
2023-03-27T01:00:00+02:00,56.0
2023-03-27T03:00:00+02:00,34.0
2023-03-27T04:00:00+02:00,21.0
2023-03-27T05:00:00+02:00,17.0
2023-03-27T06:00:00+02:00,12.0
2023-03-27T07:00:00+02:00,0.0
2023-03-27T08:00:00+02:00,0.0
2023-03-27T09:00:00+02:00,0.0
2023-03-27T10:00:00+02:00,2.0
2023-03-27T11:00:00+02:00,2.0
2023-03-27T12:00:00+02:00,0.0
2023-03-27T13:00:00+02:00,0.0
2023-03-27T14:00:00+02:00,0.0
2023-03-27T15:00:00+02:00,0.0
2023-03-27T16:00:00+02:00,0.0
2023-03-27T17:00:00+02:00,0.0
2023-03-27T18:00:00+02:00,0.0
2023-03-27T19:00:00+02:00,2.0
2023-03-27T20:00:00+02:00,6.0
2023-03-27T21:00:00+02:00,6.0
2023-03-27T22:00:00+02:00,7.0
2023-03-27T23:00:00+02:00,11.0
2023-03-28T00:00:00+02:00,17.0
2023-03-28T01:00:00+02:00,23.0
2023-03-28T03:00:00+02:00,130.0
2023-03-28T04:00:00+02:00,190.0
2023-03-28T05:00:00+02:00,203.0
2023-03-28T06:00:00+02:00,204.0
2023-03-28T07:00:00+02:00,209.0
2023-03-28T08:00:00+02:00,197.0
2023-03-28T09:00:00+02:00,206.0
2023-03-28T10:00:00+02:00,206.0
2023-03-28T11:00:00+02:00,203.0
2023-03-28T12:00:00+02:00,170.0
2023-03-28T13:00:00+02:00,149.0
2023-03-28T14:00:00+02:00,154.0
2023-03-28T15:00:00+02:00,197.0
2023-03-28T16:00:00+02:00,203.0
2023-03-28T17:00:00+02:00,215.0
2023-03-28T18:00:00+02:00,191.0
2023-03-28T19:00:00+02:00,174.0
2023-03-28T20:00:00+02:00,163.0
2023-03-28T21:00:00+02:00,154.0
2023-03-28T22:00:00+02:00,122.0
2023-03-28T23:00:00+02:00,107.0
2023-03-29T00:00:00+02:00,111.0
2023-03-29T01:00:00+02:00,94.0
2023-03-29T03:00:00+02:00,85.0
2023-03-29T04:00:00+02:00,72.0
2023-03-29T05:00:00+02:00,61.0
2023-03-29T06:00:00+02:00,41.0
2023-03-29T07:00:00+02:00,47.0
2023-03-29T08:00:00+02:00,63.0
2023-03-29T09:00:00+02:00,102.0
2023-03-29T10:00:00+02:00,158.0
2023-03-29T11:00:00+02:00,198.0
2023-03-29T12:00:00+02:00,216.0
2023-03-29T13:00:00+02:00,197.0
2023-03-29T14:00:00+02:00,146.0
2023-03-29T15:00:00+02:00,119.0
2023-03-29T16:00:00+02:00,104.0
2023-03-29T17:00:00+02:00,107.0
2023-03-29T18:00:00+02:00,133.0
2023-03-29T19:00:00+02:00,149.0
2023-03-29T20:00:00+02:00,166.0
2023-03-29T21:00:00+02:00,124.0
2023-03-29T22:00:00+02:00,173.0
2023-03-29T23:00:00+02:00,217.0
2023-03-30T00:00:00+02:00,166.0
2023-03-30T01:00:00+02:00,227.0
2023-03-30T03:00:00+02:00,211.0
2023-03-30T04:00:00+02:00,213.0
2023-03-30T05:00:00+02:00,226.0
2023-03-30T06:00:00+02:00,191.0
2023-03-30T07:00:00+02:00,204.0
2023-03-30T08:00:00+02:00,207.0
2023-03-30T09:00:00+02:00,226.0
2023-03-30T10:00:00+02:00,231.0
2023-03-30T11:00:00+02:00,53.0
2023-03-30T12:00:00+02:00,0.0
2023-03-30T13:00:00+02:00,0.0
2023-03-30T14:00:00+02:00,0.0
2023-03-30T15:00:00+02:00,-2.0
2023-03-30T16:00:00+02:00,-3.0
2023-03-30T17:00:00+02:00,52.0
2023-03-30T18:00:00+02:00,227.0
2023-03-30T19:00:00+02:00,228.0
2023-03-30T20:00:00+02:00,235.0
2023-03-30T21:00:00+02:00,235.0
2023-03-30T22:00:00+02:00,234.0
2023-03-30T23:00:00+02:00,234.0
2023-03-31T00:00:00+02:00,233.0
2023-03-31T01:00:00+02:00,233.0
2023-03-31T03:00:00+02:00,234.0
2023-03-31T04:00:00+02:00,234.0
2023-03-31T05:00:00+02:00,234.0
2023-03-31T06:00:00+02:00,234.0
2023-03-31T07:00:00+02:00,233.0
2023-03-31T08:00:00+02:00,235.0
2023-03-31T09:00:00+02:00,234.0
2023-03-31T10:00:00+02:00,235.0
2023-03-31T11:00:00+02:00,204.0
2023-03-31T12:00:00+02:00,208.0
2023-03-31T13:00:00+02:00,233.0
2023-03-31T14:00:00+02:00,234.0
2023-03-31T15:00:00+02:00,234.0
2023-03-31T16:00:00+02:00,234.0
2023-03-31T17:00:00+02:00,234.0
2023-03-31T18:00:00+02:00,234.0
2023-03-31T19:00:00+02:00,234.0
2023-03-31T20:00:00+02:00,233.0
2023-03-31T21:00:00+02:00,234.0
2023-03-31T22:00:00+02:00,234.0
2023-03-31T23:00:00+02:00,234.0
